TITLE,CUISINES,TIME,CITY,LOCALITY,RATING,VOTES,COST
23,1673,1056,78,193,3.3,7,535.25
39,716,242,18,583,3.3,20,535.25
75,1202,503,18,769,3.5,39,535.25
2,147,334,55,89,3.5,58,535.25
23,1173,242,55,160,3.8,172,535.25
5,148,1069,55,372,3.9,407,535.25
39,920,242,78,410,3.4,9,535.25
23,1420,128,50,150,4.0,928,535.25
23,535,242,18,622,4.0,291,535.25
75,447,914,18,452,4.0,185,535.25
23,223,480,96,445,3.6,224,535.25
15,347,105,9,377,4.2,2804,535.25
23,1047,242,50,685,4.1,556,535.25
75,1042,563,18,739,3.3,144,535.25
66,1173,857,108,120,3.9,97,535.25
75,1067,503,55,722,4.1,416,535.25
75,290,250,55,379,4.5,178,535.25
75,1258,503,108,668,3.7,55,535.25
75,1681,334,18,51,3.6,26,535.25
80,732,1084,55,77,3.9,560,535.25
75,255,103,55,355,3.8,132,535.25
75,771,49,78,292,3.2,10,535.25
23,1416,393,103,790,3.8,1218,535.25
75,771,1112,96,153,3.9,86,535.25
23,1155,1008,96,358,3.8,278,535.25
66,657,679,108,402,4.8,210,535.25
46,948,925,55,77,3.5,240,535.25
23,977,480,9,257,4.5,1734,535.25
23,1002,515,9,345,3.6,76,535.25
75,771,201,55,355,3.0,89,535.25
23,1200,1016,9,825,4.0,176,535.25
15,393,444,9,344,4.5,3899,535.25
75,777,703,16,112,4.0,1316,535.25
23,589,999,78,821,3.3,7,535.25
6,972,778,18,532,4.0,92,535.25
23,529,242,108,585,0.0,0,474.5
75,1415,256,108,509,3.7,64,535.25
23,1311,931,55,246,2.6,59,535.25
23,452,329,78,32,3.3,43,535.25
23,1173,464,9,820,4.8,712,535.25
0,153,49,18,623,3.9,259,872.0
75,1681,929,9,68,3.5,7,535.25
75,248,242,142,66,3.6,403,535.25
75,1597,201,78,377,3.6,21,535.25
23,119,464,108,225,4.2,355,535.25
14,1212,81,55,372,2.8,183,535.25
75,449,128,55,336,3.7,70,535.25
75,509,407,78,293,3.3,8,535.25
75,203,880,9,344,4.0,67,535.25
23,1008,503,78,300,3.3,20,535.25
75,1173,936,78,3,4.1,7,535.25
23,1387,640,96,209,3.4,364,535.25
75,1634,873,9,400,4.2,171,535.25
75,1324,39,50,561,4.1,113,535.25
75,290,357,18,51,3.6,41,535.25
75,1409,515,9,11,3.8,39,535.25
23,522,242,55,368,3.4,99,535.25
15,303,1165,55,282,4.2,706,535.25
59,862,505,9,236,4.1,2038,535.25
75,1597,814,15,265,3.4,6,535.25
15,358,115,15,346,0.0,0,474.5
51,716,11,55,160,3.8,55,535.25
75,771,713,108,295,0.0,0,474.5
75,525,15,55,526,3.4,234,535.25
25,1324,514,103,338,4.1,961,535.25
85,1123,1113,18,735,3.7,29,535.25
75,1597,812,78,175,3.1,6,535.25
23,246,480,78,296,3.0,9,535.25
75,1173,242,55,207,3.3,51,535.25
23,95,480,9,520,4.2,586,535.25
23,542,118,96,218,3.7,242,535.25
75,253,171,9,539,3.1,29,535.25
75,1533,242,108,828,0.0,0,474.5
23,952,68,63,482,0.0,0,474.5
75,1227,242,110,683,3.7,48,535.25
23,183,603,96,45,4.1,606,535.25
46,962,684,96,806,4.2,664,535.25
66,812,680,112,531,3.7,27,535.25
39,915,63,55,647,3.6,69,535.25
23,33,639,18,36,4.2,161,535.25
69,74,366,50,146,4.2,1294,535.25
75,1674,789,123,554,4.0,118,535.25
75,514,242,108,803,3.8,474,535.25
15,310,877,96,593,4.2,2996,535.25
75,1449,103,108,129,3.4,129,535.25
75,657,242,18,50,3.5,16,535.25
23,1469,219,135,161,3.4,16,535.25
19,363,219,20,34,4.2,569,535.25
7,1140,672,8,373,4.8,3049,535.25
75,522,193,112,531,3.5,25,535.25
23,1434,933,96,102,3.9,328,535.25
15,350,242,108,705,4.1,1114,535.25
23,1318,931,96,785,4.0,634,535.25
46,553,145,18,56,3.8,98,535.25
23,1429,640,103,328,4.0,138,535.25
75,1597,1016,108,317,3.5,325,535.25
23,1246,219,46,607,4.0,506,535.25
75,1597,914,18,758,3.6,74,535.25
23,662,931,123,316,3.8,275,535.25
23,1018,460,96,121,4.1,751,535.25
23,1045,1016,9,67,4.1,1557,535.25
23,29,464,9,409,4.0,931,535.25
75,771,49,9,826,4.0,108,535.25
23,1212,781,135,754,4.1,504,535.25
76,774,448,9,400,3.8,123,535.25
23,514,103,9,67,3.9,113,535.25
75,1597,626,69,87,3.3,6,535.25
23,1345,381,9,265,3.7,204,535.25
66,1214,92,55,282,3.1,34,535.25
23,885,1077,9,265,3.9,51,535.25
23,1525,272,96,413,4.1,2314,535.25
66,145,1172,123,636,4.9,775,535.25
75,1173,617,123,626,3.7,57,535.25
45,209,143,55,39,2.9,1656,535.25
46,503,1151,18,794,4.2,128,535.25
74,850,672,50,215,4.6,4064,535.25
23,666,459,96,209,3.9,854,535.25
75,1212,261,18,592,3.5,921,535.25
23,1183,266,9,820,4.4,2159,535.25
57,1360,503,108,226,4.6,136,535.25
82,1695,1069,9,67,4.0,165,535.25
83,1133,1006,96,121,4.2,224,535.25
23,1227,110,9,344,4.1,459,535.25
23,1227,121,55,239,3.4,456,535.25
23,642,115,9,520,4.2,709,535.25
23,231,121,96,279,3.8,928,535.25
62,1603,873,9,306,4.2,234,535.25
25,1135,515,108,141,4.4,3807,535.25
23,1322,490,96,396,3.5,98,535.25
23,880,230,9,620,4.1,302,535.25
39,916,503,50,150,4.0,349,535.25
75,1060,740,112,123,3.7,124,535.25
23,647,242,108,59,0.0,0,474.5
23,522,592,55,743,3.6,78,535.25
75,1410,773,78,180,3.3,8,535.25
75,215,103,96,593,3.7,471,535.25
75,1277,1084,78,562,0.0,0,474.5
75,1597,662,96,221,4.1,403,535.25
75,1551,931,18,750,3.9,130,535.25
75,1700,553,55,197,4.0,1913,535.25
15,387,103,9,633,3.9,241,535.25
39,716,17,115,534,4.2,1236,535.25
0,145,1044,78,770,3.4,10,872.0
23,89,515,96,375,4.3,1018,535.25
66,522,310,96,327,3.3,9,535.25
23,18,972,96,192,0.0,0,474.5
6,591,242,9,826,3.6,111,535.25
15,415,242,110,691,0.0,0,474.5
75,844,242,18,639,3.7,51,535.25
75,771,345,108,707,0.0,0,474.5
0,145,936,96,430,4.2,598,872.0
15,302,242,9,268,3.9,104,535.25
15,370,1005,9,164,2.9,20,535.25
23,1416,364,108,141,4.1,546,535.25
51,514,15,55,249,3.8,1260,535.25
23,1008,1074,78,296,3.5,49,535.25
25,480,717,103,651,3.9,455,535.25
23,1363,915,55,21,3.9,101,535.25
75,1649,869,18,622,4.0,75,535.25
23,272,242,18,794,3.9,815,535.25
75,1687,1005,118,630,3.7,259,535.25
5,153,14,96,375,3.7,96,535.25
75,589,256,9,257,0.0,0,474.5
46,764,933,9,377,4.3,701,535.25
23,1467,448,78,512,2.9,11,535.25
75,272,931,50,677,3.5,22,535.25
75,235,242,18,761,4.2,232,535.25
75,1603,547,18,764,4.1,1697,535.25
0,138,49,18,583,3.2,31,872.0
0,145,242,9,520,3.8,26,872.0
46,755,684,108,611,4.2,749,535.25
75,1649,931,18,286,3.4,26,535.25
23,522,121,96,823,3.6,251,535.25
23,228,75,55,336,4.0,125,535.25
23,538,318,96,642,3.3,312,535.25
76,776,1034,55,39,3.2,1246,535.25
23,1173,1118,96,298,4.0,371,535.25
23,1467,242,55,404,2.6,62,535.25
75,829,1005,9,265,3.7,174,535.25
39,920,250,96,593,4.3,1265,535.25
75,523,115,18,739,3.6,171,535.25
7,763,969,96,284,4.1,1239,535.25
66,1197,341,9,268,3.3,6,535.25
23,241,103,9,400,4.1,226,535.25
23,1664,920,96,443,3.9,197,535.25
23,1425,1090,96,217,3.6,441,535.25
75,1275,637,9,265,3.8,245,535.25
23,1594,177,96,375,0.0,0,474.5
75,1047,633,9,257,3.8,410,535.25
75,1425,824,96,221,4.0,197,535.25
23,1425,103,108,598,3.9,287,535.25
66,267,262,9,237,4.3,469,535.25
75,679,1052,41,697,3.7,53,535.25
75,1541,215,78,332,0.0,0,474.5
75,1145,781,8,581,3.7,63,535.25
